Region	Product 	Grand_Total
GC	Systems	 31 
GC	Systems	 31 
GC	Systems	 31 
GC	Systems	 31 
GC	Tech	 31 
GC	Tech	 31 
GC	Tech	 31 
GC	Tech	 31 
GC	Apps	 31 
GC	Tech	 31 
GC	Tech	 31 
GC	Tech	 31 
GC	Tech	 31 
GC	Tech	 31 
GC	Apps	 30 
GC	Tech	 30 
GC	Tech	 30 
GC	Tech	 30 
GC	Tech	 30 
GC	Tech	 29 
GC	Tech	 29 
GC	Tech	 29 
GC	Tech	 29 
GC	Systems	 29 
GC	Tech	 29 
GC	Tech	 29 
GC	Tech	 29 
GC	Tech	 29 
GC	Tech	 29 
GC	Tech	 29 
GC	Systems	 29 
GC	Tech	 29 
GC	Tech	 29 
GC	Tech	 28 
GC	Apps	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	Apps	 28 
GC	Tech	 28 
GC	OFM	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	OFM	 28 
GC	Tech	 28 
GC	OFM	 28 
GC	Tech	 28 
GC	OFM	 28 
GC	Tech	 28 
GC	Systems	 28 
GC	Systems	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	OFM	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	OFM	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	OFM	 28 
GC	OFM	 28 
GC	Tech	 28 
GC	Systems	 28 
GC	Apps	 28 
GC	Systems	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	Systems	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	Tech	 28 
GC	OFM	 28 
GC	Apps	 27 
GC	Systems	 27 
GC	Tech	 27 
GC	Tech	 27 
GC	Apps	 27 
GC	Tech	 27 
GC	Tech	 27 
GC	Tech	 27 
GC	Tech	 27 
GC	Tech	 27 
GC	Tech	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	OFM	 26 
GC	OFM	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Systems	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Systems	 26 
GC	Systems	 26 
GC	Apps	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Apps	 26 
GC	Apps	 26 
GC	Apps	 26 
GC	Tech	 26 
GC	Apps	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	OFM	 26 
GC	Apps	 26 
GC	Apps	 26 
GC	Apps	 26 
GC	Apps	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Apps	 26 
GC	Tech	 26 
GC	Apps	 26 
GC	Apps	 26 
GC	Tech	 26 
GC	OFM	 26 
GC	Tech	 26 
GC	Apps	 26 
GC	Apps	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Systems	 26 
GC	Systems	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	Tech	 26 
GC	OFM	 26 
GC	Tech	 26 
GC	Apps	 26 
GC	Tech	 26 
GC	Other	 26 
GC	Tech	 26 
GC	Systems	 26 
GC	Systems	 26 
GC	Tech	 26 
GC	Systems	 26 
GC	Systems	 26 
GC	Systems	 26 
GC	Tech	 26 
GC	OFM	 25 
GC	Tech	 25 
GC	Tech	 25 
GC	Tech	 25 
GC	Tech	 25 
GC	Tech	 25 
GC	Tech	 25 
GC	Tech	 25 
GC	Tech	 25 
GC	Tech	 25 
GC	Tech	 25 
GC	Tech	 25 
GC	Tech	 25 
GC	OFM	 25 
GC	Tech	 25 
GC	Tech	 25 
GC	OFM	 25 
GC	Systems	 25 
GC	Systems	 25 
GC	Tech	 25 
GC	Tech	 24 
GC	Apps	 24 
GC	Apps	 24 
GC	Apps	 24 
GC	Apps	 24 
GC	Apps	 24 
GC	Apps	 24 
GC	Apps	 24 
GC	Tech	 24 
GC	Tech	 24 
GC	Tech	 24 
GC	Systems	 24 
GC	Tech	 24 
GC	Systems	 24 
GC	Tech	 24 
GC	Apps	 24 
GC	Tech	 24 
GC	Tech	 24 
GC	Tech	 24 
GC	Tech	 24 
GC	Tech	 24 
GC	Tech	 23 
GC	OFM	 23 
GC	Apps	 23 
GC	Tech	 23 
GC	OFM	 23 
GC	OFM	 23 
GC	Apps	 23 
GC	Tech	 23 
GC	OFM	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	Apps	 23 
GC	Apps	 23 
GC	Tech	 23 
GC	Apps	 23 
GC	Apps	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	OFM	 23 
GC	OFM	 23 
GC	Apps	 23 
GC	OFM	 23 
GC	Tech	 23 
GC	OFM	 23 
GC	OFM	 23 
GC	OFM	 23 
GC	OFM	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	OFM	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	OFM	 23 
GC	Systems	 23 
GC	Systems	 23 
GC	Systems	 23 
GC	Systems	 23 
GC	Systems	 23 
GC	Systems	 23 
GC	Systems	 23 
GC	Systems	 23 
GC	Systems	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	Tech	 23 
GC	Tech	 22 
GC	Tech	 22 
GC	Tech	 22 
GC	Tech	 22 
GC	Systems	 22 
GC	OFM	 22 
GC	Tech	 22 
GC	Tech	 22 
GC	Tech	 21 
GC	Tech	 21 
GC	Tech	 21 
GC	Tech	 21 
GC	Tech	 21 
GC	Tech	 21 
GC	Tech	 21 
GC	Tech	 21 
GC	OFM	 21 
GC	Tech	 21 
GC	OFM	 21 
GC	Tech	 21 
GC	OFM	 21 
GC	Tech	 21 
GC	Tech	 21 
GC	Tech	 21 
GC	Tech	 21 
GC	OFM	 21 
GC	Tech	 21 
GC	Systems	 21 
GC	Tech	 21 
GC	Apps	 21 
GC	OFM	 21 
GC	OFM	 21 
GC	OFM	 21 
GC	OFM	 21 
GC	Systems	 21 
GC	Tech	 20 
GC	Tech	 20 
GC	Systems	 20 
GC	Tech	 20 
GC	Tech	 20 
GC	Systems	 20 
GC	Apps	 20 
GC	Tech	 20 
GC	Tech	 20 
GC	Tech	 20 
GC	OFM	 19 
GC	Tech	 19 
GC	Systems	 19 
GC	Systems	 19 
GC	Systems	 19 
GC	Apps	 19 
GC	Systems	 19 
GC	Systems	 19 
GC	Systems	 19 
GC	Systems	 19 
GC	Tech	 19 
GC	Tech	 19 
GC	Tech	 19 
GC	Tech	 19 
GC	Tech	 19 
GC	OFM	 19 
GC	Tech	 19 
GC	Apps	 18 
GC	Apps	 18 
GC	Apps	 18 
GC	OFM	 18 
GC	Tech	 18 
GC	Apps	 18 
GC	OFM	 18 
GC	Tech	 18 
GC	Tech	 18 
GC	OFM	 18 
GC	Tech	 18 
GC	Systems	 18 
GC	Tech	 18 
GC	Tech	 18 
GC	OFM	 18 
GC	Tech	 18 
GC	Tech	 18 
GC	OFM	 18 
GC	Tech	 18 
GC	Tech	 18 
GC	Tech	 17 
GC	Tech	 17 
GC	Tech	 17 
GC	Tech	 17 
GC	OFM	 17 
GC	Apps	 17 
GC	Tech	 17 
GC	OFM	 17 
GC	Tech	 17 
GC	Tech	 17 
GC	Tech	 17 
GC	Apps	 17 
GC	Tech	 17 
GC	Tech	 17 
GC	Tech	 17 
GC	Apps	 17 
GC	Tech	 17 
GC	Systems	 17 
GC	Systems	 17 
GC	Systems	 17 
GC	Apps	 17 
GC	Tech	 17 
GC	Systems	 17 
GC	Tech	 17 
GC	Tech	 17 
GC	Systems	 17 
GC	Apps	 17 
GC	Systems	 17 
GC	Tech	 17 
GC	OFM	 17 
GC	Systems	 17 
GC	Tech	 17 
GC	Systems	 17 
GC	Tech	 17 
GC	Tech	 17 
GC	Tech	 17 
GC	Tech	 17 
GC	Systems	 17 
GC	Tech	 17 
GC	Tech	 17 
GC	OFM	 17 
GC	Apps	 16 
GC	Tech	 16 
GC	Tech	 16 
GC	Tech	 16 
GC	Tech	 16 
GC	Tech	 16 
GC	Tech	 16 
GC	OFM	 16 
GC	Tech	 16 
GC	Tech	 16 
GC	Tech	 16 
GC	Apps	 16 
GC	OFM	 16 
GC	Tech	 16 
GC	Systems	 16 
GC	Systems	 16 
GC	OFM	 16 
GC	Systems	 16 
GC	OFM	 15 
GC	OFM	 15 
GC	Apps	 15 
GC	OFM	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	OFM	 15 
GC	Tech	 15 
GC	Apps	 15 
GC	Apps	 15 
GC	Tech	 15 
GC	Apps	 15 
GC	Apps	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	OFM	 15 
GC	Apps	 15 
GC	Tech	 15 
GC	Apps	 15 
GC	Apps	 15 
GC	Apps	 15 
GC	OFM	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Apps	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Apps	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Apps	 15 
GC	OFM	 15 
GC	Apps	 15 
GC	Tech	 15 
GC	OFM	 15 
GC	Apps	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Apps	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	OFM	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	OFM	 15 
GC	OFM	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Other	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Other	 15 
GC	Apps	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	OFM	 15 
GC	Tech	 15 
GC	OFM	 15 
GC	OFM	 15 
GC	Tech	 15 
GC	Apps	 15 
GC	Systems	 15 
GC	Systems	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Systems	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 15 
GC	Tech	 14 
GC	Tech	 14 
GC	Systems	 14 
GC	Tech	 14 
GC	Tech	 14 
GC	Tech	 14 
GC	Systems	 14 
GC	OFM	 14 
GC	Systems	 14 
GC	Tech	 14 
GC	Systems	 14 
GC	Tech	 14 
GC	Tech	 13 
GC	Tech	 13 
GC	Apps	 13 
GC	Tech	 13 
GC	Tech	 13 
GC	Apps	 13 
GC	Apps	 13 
GC	OFM	 13 
GC	OFM	 13 
GC	Tech	 13 
GC	Tech	 13 
GC	Apps	 13 
GC	OFM	 13 
GC	Tech	 13 
GC	OFM	 13 
GC	Tech	 13 
GC	Tech	 13 
GC	Tech	 13 
GC	Tech	 13 
GC	Tech	 13 
GC	Tech	 13 
GC	Apps	 13 
GC	Apps	 13 
GC	Systems	 13 
GC	Tech	 13 
GC	Systems	 13 
GC	Systems	 13 
GC	Systems	 13 
GC	Tech	 13 
GC	Systems	 13 
GC	Tech	 13 
GC	Tech	 13 
GC	Systems	 13 
GC	Systems	 13 
GC	Systems	 13 
GC	Systems	 13 
GC	Apps	 13 
GC	Apps	 13 
GC	Tech	 13 
GC	Apps	 13 
GC	Tech	 13 
GC	Tech	 13 
GC	Tech	 13 
GC	Tech	 13 
GC	Tech	 13 
GC	Apps	 12 
GC	Apps	 12 
GC	Apps	 12 
GC	Apps	 12 
GC	Tech	 12 
GC	OFM	 12 
GC	OFM	 12 
GC	Tech	 12 
GC	Tech	 12 
GC	Tech	 12 
GC	Apps	 12 
GC	OFM	 12 
GC	Tech	 12 
GC	OFM	 12 
GC	Systems	 12 
GC	OFM	 12 
GC	Tech	 12 
GC	Tech	 12 
GC	Tech	 12 
GC	Tech	 12 
GC	Systems	 12 
GC	Tech	 12 
GC	OFM	 12 
GC	Tech	 12 
GC	Tech	 11 
GC	Tech	 11 
GC	Tech	 11 
GC	Tech	 11 
GC	Tech	 11 
GC	Tech	 11 
GC	Tech	 11 
GC	Tech	 11 
GC	Apps	 11 
GC	Tech	 11 
GC	Tech	 11 
GC	Systems	 11 
GC	Tech	 11 
GC	Tech	 10 
GC	Tech	 10 
GC	OFM	 10 
GC	Tech	 10 
GC	OFM	 10 
GC	Tech	 10 
GC	Tech	 10 
GC	Tech	 10 
GC	Tech	 10 
GC	Tech	 10 
GC	Tech	 10 
GC	Systems	 10 
GC	Tech	 10 
GC	OFM	 10 
GC	Tech	 10 
GC	Tech	 10 
GC	Tech	 10 
GC	OFM	 10 
GC	Apps	 10 
GC	OFM	 10 
GC	OFM	 10 
GC	OFM	 10 
GC	OFM	 10 
GC	OFM	 10 
GC	OFM	 10 
GC	OFM	 10 
GC	Tech	 10 
GC	Tech	 10 
GC	Tech	 10 
GC	Tech	 10 
GC	Tech	 10 
GC	OFM	 10 
GC	Tech	 10 
GC	Tech	 10 
GC	Tech	 9 
GC	Tech	 9 
GC	Tech	 9 
GC	OFM	 9 
GC	OFM	 9 
GC	Tech	 9 
GC	OFM	 9 
GC	Tech	 9 
GC	OFM	 9 
GC	OFM	 9 
GC	Apps	 9 
GC	Tech	 9 
GC	Tech	 9 
GC	OFM	 9 
GC	Tech	 9 
GC	OFM	 9 
GC	Tech	 9 
GC	Tech	 9 
GC	Tech	 9 
GC	Tech	 9 
GC	Tech	 9 
GC	OFM	 9 
GC	Tech	 9 
GC	Tech	 9 
GC	Tech	 9 
GC	OFM	 9 
GC	OFM	 9 
GC	OFM	 9 
GC	OFM	 9 
GC	OFM	 9 
GC	OFM	 9 
GC	Tech	 9 
GC	OFM	 9 
GC	Tech	 9 
GC	Apps	 9 
GC	OFM	 8 
GC	OFM	 8 
GC	Tech	 8 
GC	Tech	 8 
GC	Apps	 8 
GC	OFM	 8 
GC	Apps	 8 
GC	Apps	 8 
GC	Tech	 8 
GC	Apps	 8 
GC	Tech	 8 
GC	Tech	 8 
GC	Tech	 8 
GC	Tech	 8 
GC	OFM	 8 
GC	Tech	 8 
GC	OFM	 8 
GC	Tech	 8 
GC	OFM	 8 
GC	OFM	 8 
GC	Apps	 8 
GC	Tech	 8 
GC	OFM	 8 
GC	Tech	 8 
GC	Tech	 8 
GC	OFM	 8 
GC	OFM	 8 
GC	OFM	 8 
GC	OFM	 8 
GC	Systems	 8 
GC	Tech	 8 
GC	Systems	 8 
GC	Tech	 8 
GC	Tech	 8 
GC	Tech	 8 
GC	Tech	 8 
GC	Systems	 8 
GC	Tech	 8 
GC	Tech	 8 
GC	Tech	 7 
GC	Tech	 7 
GC	OFM	 7 
GC	Tech	 7 
GC	Apps	 7 
GC	OFM	 7 
GC	Tech	 7 
GC	OFM	 7 
GC	OFM	 7 
GC	OFM	 7 
GC	OFM	 7 
GC	OFM	 7 
GC	OFM	 7 
GC	OFM	 7 
GC	OFM	 7 
GC	Tech	 7 
GC	Tech	 7 
GC	OFM	 7 
GC	OFM	 7 
GC	OFM	 7 
GC	Tech	 7 
GC	Tech	 7 
GC	Tech	 7 
GC	Tech	 7 
GC	Systems	 7 
GC	Tech	 7 
GC	OFM	 7 
GC	Systems	 7 
GC	Tech	 7 
GC	OFM	 6 
GC	Tech	 6 
GC	Tech	 6 
GC	Tech	 6 
GC	Tech	 6 
GC	Apps	 6 
GC	Systems	 6 
GC	OFM	 6 
GC	OFM	 6 
GC	Tech	 6 
GC	Tech	 6 
GC	Tech	 6 
GC	Tech	 6 
GC	OFM	 6 
GC	Apps	 6 
GC	Apps	 6 
GC	Tech	 6 
GC	Tech	 6 
GC	Tech	 6 
GC	Tech	 6 
GC	Apps	 6 
GC	Systems	 6 
GC	Tech	 6 
GC	Tech	 6 
GC	Tech	 6 
GC	Tech	 6 
GC	Tech	 6 
GC	Tech	 5 
GC	Tech	 5 
GC	Tech	 5 
GC	Tech	 5 
GC	Tech	 5 
GC	Systems	 5 
GC	Apps	 5 
GC	Apps	 5 
GC	Tech	 5 
GC	Tech	 5 
GC	Apps	 5 
GC	OFM	 5 
GC	OFM	 5 
GC	OFM	 5 
GC	Tech	 5 
GC	Tech	 5 
GC	Tech	 5 
GC	Apps	 5 
GC	Tech	 5 
GC	OFM	 5 
GC	OFM	 5 
GC	Tech	 5 
GC	Tech	 5 
GC	Tech	 5 
GC	Tech	 5 
GC	Tech	 5 
GC	Tech	 5 
GC	Tech	 4 
GC	Tech	 4 
GC	Tech	 4 
GC	Tech	 4 
GC	Tech	 4 
GC	Tech	 4 
GC	Tech	 4 
GC	Tech	 4 
GC	Tech	 4 
GC	Tech	 4 
GC	Tech	 4 
GC	Apps	 4 
GC	Tech	 4 
GC	Tech	 4 
GC	Systems	 4 
GC	Tech	 4 
GC	Tech	 4 
GC	OFM	 4 
GC	Apps	 4 
GC	Tech	 4 
GC	Tech	 4 
GC	Tech	 4 
GC	Tech	 4 
GC	Tech	 4 
GC	Tech	 3 
GC	Tech	 3 
GC	OFM	 3 
GC	OFM	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	OFM	 3 
GC	Systems	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Apps	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Apps	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Other	 3 
GC	Tech	 3 
GC	OFM	 3 
GC	Apps	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Tech	 3 
GC	Apps	 3 
GC	Systems	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	OFM	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	Systems	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	Apps	 2 
GC	Apps	 2 
GC	Tech	 2 
GC	OFM	 2 
GC	Tech	 2 
GC	OFM	 2 
GC	OFM	 2 
GC	Tech	 2 
GC	OFM	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	OFM	 2 
GC	Tech	 2 
GC	OFM	 2 
GC	Tech	 2 
GC	OFM	 2 
GC	Tech	 2 
GC	OFM	 2 
GC	Tech	 2 
GC	OFM	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	Tech	 2 
GC	Other	 2 
GC	Tech	 1 
GC	Tech	 1 
GC	Tech	 1 
GC	Tech	 1 
GC	Tech	 1 
GC	OFM	 1 
GC	Tech	 1 
GC	Tech	 1 
GC	Tech	 1 
GC	Tech	 1 
GC	Tech	 1 
GC	Tech	 1 
GC	OFM	 0 
GC	OFM	 0 
GC	Tech	 0 
GC	OFM	 0 
GC	Apps	 0 
GC	Apps	 0 
GC	Systems	 0 
GC	OFM	 0 
GC	Tech	 0 
GC	Tech	 0 
GC	Tech	 0 
GC	Tech	 0 
GC	Apps	 0 
GC	Apps	 -   
GC	Apps	 -   
GC	Apps	 -   
